state,district,year,season,groundwater_level,latitude,longitude
Punjab,Bathinda,2002,Rabi,56.94,14.0646,78.7928
Punjab,Bathinda,2002,Kharif,52.79,19.6661,80.7427
Punjab,Bathinda,2003,Pre-Monsoon,61.12,25.4369,76.2913
Punjab,Bathinda,2003,Post-Monsoon,54.36,30.8559,94.6489
Punjab,Bathinda,2003,Rabi,58.3,14.8105,89.8962
Punjab,Bathinda,2003,Kharif,56.72,27.6692,90.517
Punjab,Bathinda,2004,Pre-Monsoon,62.56,27.6015,91.7158
Punjab,Bathinda,2004,Post-Monsoon,55.57,13.7648,82.6697
Punjab,Bathinda,2004,Rabi,60.44,22.6404,85.1201
Punjab,Bathinda,2004,Kharif,57.79,21.7257,76.6289
Punjab,Bathinda,2005,Pre-Monsoon,65.44,20.4621,68.2706
Punjab,Bathinda,2005,Post-Monsoon,58.74,34.7789,70.8762
Punjab,Bathinda,2005,Rabi,60.11,18.8403,91.2021
Punjab,Bathinda,2005,Kharif,58.89,27.7929,85.8636
Punjab,Bathinda,2006,Pre-Monsoon,64.13,12.02,76.8625
Punjab,Bathinda,2006,Post-Monsoon,57.64,31.6696,96.8937
Punjab,Bathinda,2006,Rabi,62.08,27.4959,93.6997
Punjab,Bathinda,2006,Kharif,57.16,24.0122,79.3542
Punjab,Bathinda,2007,Pre-Monsoon,66.98,10.5107,85.0579
Punjab,Bathinda,2007,Post-Monsoon,64.42,9.751,84.8195
Punjab,Bathinda,2007,Rabi,64.66,23.1601,84.2591
Punjab,Bathinda,2007,Kharif,64.55,29.7347,75.8248
Punjab,Bathinda,2008,Pre-Monsoon,71.58,27.1074,90.8698
Punjab,Bathinda,2008,Post-Monsoon,61.93,21.9663,80.7658
Punjab,Bathinda,2008,Rabi,66.25,19.7185,70.5694
Punjab,Bathinda,2008,Kharif,62.57,13.9565,85.3485
Punjab,Bathinda,2009,Pre-Monsoon,72.57,19.0674,92.3543
Punjab,Bathinda,2009,Post-Monsoon,66.5,23.8698,73.3498
Punjab,Bathinda,2009,Rabi,65.8,17.7804,77.7008
Punjab,Bathinda,2009,Kharif,64.91,21.9881,76.663
Punjab,Bathinda,2010,Pre-Monsoon,72.95,29.6714,81.2874
Punjab,Bathinda,2010,Post-Monsoon,67.1,21.0402,71.8709
Punjab,Bathinda,2010,Rabi,70.81,21.4045,80.6687
Punjab,Bathinda,2010,Kharif,66.93,27.6967,90.1999
Punjab,Bathinda,2011,Pre-Monsoon,73.65,9.8619,69.6546
Punjab,Bathinda,2011,Post-Monsoon,66.84,14.6684,94.2814
Punjab,Bathinda,2011,Rabi,70.96,14.7377,75.8865
Punjab,Bathinda,2011,Kharif,68.85,28.9712,69.8956
Punjab,Bathinda,2012,Pre-Monsoon,77.25,19.0996,78.073
Punjab,Bathinda,2012,Post-Monsoon,68.41,32.2955,68.6329
Punjab,Bathinda,2012,Rabi,74.47,23.1245,95.1679
Punjab,Bathinda,2012,Kharif,71.23,9.411,80.145
Punjab,Bathinda,2013,Pre-Monsoon,77.52,23.2639,81.454
Punjab,Bathinda,2013,Post-Monsoon,72.02,17.4367,71.3088
Punjab,Bathinda,2013,Rabi,76.42,12.0837,74.5342
Punjab,Bathinda,2013,Kharif,73.85,23.153,83.1783
Punjab,Bathinda,2014,Pre-Monsoon,81.27,10.2066,81.2907
Punjab,Bathinda,2014,Post-Monsoon,76.42,21.0868,72.8075
Punjab,Bathinda,2014,Rabi,77.03,19.1177,86.8782
Punjab,Bathinda,2014,Kharif,77.72,22.7267,69.8059
Punjab,Bathinda,2015,Pre-Monsoon,82.59,14.9828,72.7765
Punjab,Bathinda,2015,Post-Monsoon,77.24,22.0234,73.9416
Punjab,Bathinda,2015,Rabi,78.35,31.7014,93.5079
Punjab,Bathinda,2015,Kharif,75.96,20.1835,96.5647
Punjab,Bathinda,2016,Pre-Monsoon,84.43,21.4409,71.0587
Punjab,Bathinda,2016,Post-Monsoon,78.62,25.7331,91.841
Punjab,Bathinda,2016,Rabi,83.27,34.0409,73.9092
Punjab,Bathinda,2016,Kharif,77.45,22.1299,76.327
Punjab,Bathinda,2017,Pre-Monsoon,88.15,22.3918,72.5807
Punjab,Bathinda,2017,Post-Monsoon,80.58,16.5526,92.8582
Punjab,Bathinda,2017,Rabi,84.09,32.4659,76.0302
Punjab,Bathinda,2017,Kharif,79.28,32.1377,86.9745
Punjab,Bathinda,2018,Pre-Monsoon,88.19,21.6406,96.0467
Punjab,Bathinda,2018,Post-Monsoon,81.26,19.2795,96.5392
Punjab,Bathinda,2018,Rabi,86.62,12.4808,93.5759
Punjab,Bathinda,2018,Kharif,84.05,19.5422,72.7048
Punjab,Bathinda,2019,Pre-Monsoon,89.3,27.7504,73.4349
Punjab,Bathinda,2019,Post-Monsoon,83.11,22.6014,88.597
Punjab,Bathinda,2019,Rabi,87.16,16.4875,81.6639
Punjab,Bathinda,2019,Kharif,83.45,17.6606,82.3322
Punjab,Bathinda,2020,Pre-Monsoon,90.65,17.3944,81.0602
Punjab,Bathinda,2020,Post-Monsoon,83.89,28.2183,86.8833
Punjab,Bathinda,2020,Rabi,86.22,30.7191,81.6673
Punjab,Bathinda,2020,Kharif,87.37,34.4358,86.3901
Punjab,Bathinda,2021,Pre-Monsoon,92.12,31.1049,74.5882
Punjab,Bathinda,2021,Post-Monsoon,85.54,25.3578,88.1304
Punjab,Bathinda,2021,Rabi,91.47,21.8417,76.854
Punjab,Bathinda,2021,Kharif,88.84,33.3342,93.2649
Punjab,Bathinda,2022,Pre-Monsoon,95.51,23.1319,71.2187
Punjab,Bathinda,2022,Post-Monsoon,89.08,20.0705,81.3504
Punjab,Bathinda,2022,Rabi,92.31,18.2708,96.3272
Punjab,Bathinda,2022,Kharif,90.75,10.9895,80.2539
Punjab,Bathinda,2023,Pre-Monsoon,97.53,29.7325,68.5222
Punjab,Bathinda,2023,Post-Monsoon,91.23,15.6011,93.3099
Punjab,Bathinda,2023,Rabi,93.11,11.0397,88.4069
Punjab,Bathinda,2023,Kharif,89.54,14.5311,68.3597
Haryana,Gurugram,2000,Pre-Monsoon,51.42,32.0922,73.3746
Haryana,Gurugram,2000,Post-Monsoon,45.57,10.1322,74.9458
Haryana,Gurugram,2000,Rabi,47.1,9.7183,92.1098
Haryana,Gurugram,2000,Kharif,45.74,24.1724,71.3331
Haryana,Gurugram,2001,Pre-Monsoon,52.55,16.5576,80.6033
Haryana,Gurugram,2001,Post-Monsoon,45.57,32.0981,80.858
Haryana,Gurugram,2001,Rabi,50.86,24.3914,86.3079
Haryana,Gurugram,2001,Kharif,48.26,14.4107,82.8585
Haryana,Gurugram,2002,Pre-Monsoon,53.78,28.077,82.6817
Haryana,Gurugram,2002,Post-Monsoon,47.43,25.1208,70.057
Haryana,Gurugram,2002,Rabi,49.49,20.7573,69.3238
Haryana,Gurugram,2002,Kharif,45.62,11.7807,76.0276
Haryana,Gurugram,2003,Pre-Monsoon,55.27,8.1487,68.2223
Haryana,Gurugram,2003,Post-Monsoon,47.94,29.6698,84.5894
Haryana,Gurugram,2003,Rabi,51.27,21.842,76.5112
Haryana,Gurugram,2003,Kharif,49.16,10.3515,85.8949
Haryana,Gurugram,2004,Pre-Monsoon,60.05,34.8061,71.8132
Haryana,Gurugram,2004,Post-Monsoon,50.11,15.4178,79.4427
Haryana,Gurugram,2004,Rabi,51.49,32.5055,88.7069
Haryana,Gurugram,2004,Kharif,48.82,24.4134,76.9718
Haryana,Gurugram,2005,Pre-Monsoon,59.22,11.0912,79.1313
Haryana,Gurugram,2005,Post-Monsoon,48.77,11.2677,80.1495
Haryana,Gurugram,2005,Rabi,54.92,28.2818,70.0592
Haryana,Gurugram,2005,Kharif,52.66,33.4266,87.3886
Haryana,Gurugram,2006,Pre-Monsoon,61.86,24.5395,93.3373
Haryana,Gurugram,2006,Post-Monsoon,54.15,27.5473,71.4962
Haryana,Gurugram,2006,Rabi,56.08,8.3161,80.239
Haryana,Gurugram,2006,Kharif,54.96,15.9661,82.094
Haryana,Gurugram,2007,Pre-Monsoon,62.74,25.6119,92.5225
Haryana,Gurugram,2007,Post-Monsoon,54.63,26.1701,75.9861
Haryana,Gurugram,2007,Rabi,62.26,16.2705,90.8806
Haryana,Gurugram,2007,Kharif,58.69,30.2054,92.8693
Haryana,Gurugram,2008,Pre-Monsoon,66.36,27.0508,87.9637
Haryana,Gurugram,2008,Post-Monsoon,54.91,18.1129,72.8389
Haryana,Gurugram,2008,Rabi,59.74,32.0326,78.0304
Haryana,Gurugram,2008,Kharif,58.08,12.1704,68.738
Haryana,Gurugram,2009,Pre-Monsoon,68.29,26.2823,85.5676
Haryana,Gurugram,2009,Post-Monsoon,57.35,34.677,81.166
Haryana,Gurugram,2009,Rabi,62.31,26.5834,72.076
Haryana,Gurugram,2009,Kharif,59.49,21.6473,95.9565
Haryana,Gurugram,2010,Pre-Monsoon,67.61,15.8096,94.1024
Haryana,Gurugram,2010,Post-Monsoon,63.4,11.1358,95.7216
Haryana,Gurugram,2010,Rabi,66.04,24.2795,91.9745
Haryana,Gurugram,2010,Kharif,61.5,34.5684,76.3638
Haryana,Gurugram,2011,Pre-Monsoon,70.47,22.9502,83.7094
Haryana,Gurugram,2011,Post-Monsoon,63.76,19.8919,76.7677
Haryana,Gurugram,2011,Rabi,67.55,15.002,73.6441
Haryana,Gurugram,2011,Kharif,63.55,15.2967,96.0261
Haryana,Gurugram,2012,Pre-Monsoon,74.71,21.2002,79.6516
Haryana,Gurugram,2012,Post-Monsoon,63.22,34.8339,93.5291
Haryana,Gurugram,2012,Rabi,70.25,24.7578,73.8381
Haryana,Gurugram,2012,Kharif,68.54,18.6687,69.1443
Haryana,Gurugram,2013,Pre-Monsoon,71.14,22.4014,93.2291
Haryana,Gurugram,2013,Post-Monsoon,66.86,11.3702,91.0321
Haryana,Gurugram,2013,Rabi,69.81,15.4457,93.4356
Haryana,Gurugram,2013,Kharif,67.96,21.052,93.0429
Haryana,Gurugram,2014,Pre-Monsoon,74.31,21.8044,82.2774
Haryana,Gurugram,2014,Post-Monsoon,70.26,23.5865,93.1017
Haryana,Gurugram,2014,Rabi,72.12,30.343,90.1713
Haryana,Gurugram,2014,Kharif,69.63,23.4853,95.7254
Haryana,Gurugram,2015,Pre-Monsoon,76.77,9.6864,93.6205
Haryana,Gurugram,2015,Post-Monsoon,70.89,24.918,94.8651
Haryana,Gurugram,2015,Rabi,69.59,8.5161,81.8285
Haryana,Gurugram,2015,Kharif,72.69,26.6984,71.8986
Haryana,Gurugram,2016,Pre-Monsoon,80.23,15.9547,68.4151
Haryana,Gurugram,2016,Post-Monsoon,72.57,27.9225,92.1902
Haryana,Gurugram,2016,Rabi,74.84,28.3426,90.2988
Haryana,Gurugram,2016,Kharif,73.45,25.7806,90.2174
Haryana,Gurugram,2017,Pre-Monsoon,82.2,18.9919,69.9143
Haryana,Gurugram,2017,Post-Monsoon,72.41,29.8224,95.483
Haryana,Gurugram,2017,Rabi,77.14,9.9525,95.6983
Haryana,Gurugram,2017,Kharif,71.76,10.0753,82.5181
Haryana,Gurugram,2018,Pre-Monsoon,79.99,14.2744,76.1491
Haryana,Gurugram,2018,Post-Monsoon,74.26,29.694,94.9476
Haryana,Gurugram,2018,Rabi,80.64,16.6804,81.8167
Haryana,Gurugram,2018,Kharif,76.11,14.1028,86.5738
Haryana,Gurugram,2019,Pre-Monsoon,84.62,21.5833,81.0311
Haryana,Gurugram,2019,Post-Monsoon,79.9,9.9379,87.7959
Haryana,Gurugram,2019,Rabi,83.06,14.5322,88.7046
Haryana,Gurugram,2019,Kharif,78.91,22.9175,83.0849
Haryana,Gurugram,2020,Pre-Monsoon,84.96,24.9981,69.5756
Haryana,Gurugram,2020,Post-Monsoon,78.39,28.2134,77.21
Haryana,Gurugram,2020,Rabi,83.0,9.265,76.0089
Haryana,Gurugram,2020,Kharif,79.99,27.0884,69.818
Haryana,Gurugram,2021,Pre-Monsoon,86.5,30.7532,77.0871
Haryana,Gurugram,2021,Post-Monsoon,81.19,19.7131,94.3884
Haryana,Gurugram,2021,Rabi,85.09,18.1876,95.9583
Haryana,Gurugram,2021,Kharif,82.2,21.333,79.2418
Haryana,Gurugram,2022,Pre-Monsoon,91.05,34.0833,90.0701
Haryana,Gurugram,2022,Post-Monsoon,84.45,33.6709,88.3737
Haryana,Gurugram,2022,Rabi,85.67,29.1092,86.6803
Haryana,Gurugram,2022,Kharif,83.13,9.301,78.4415
Haryana,Gurugram,2023,Pre-Monsoon,92.3,17.985,69.5183
Haryana,Gurugram,2023,Post-Monsoon,83.72,30.1989,92.6601
Haryana,Gurugram,2023,Rabi,90.58,13.7238,87.0633
Haryana,Gurugram,2023,Kharif,86.96,13.825,87.6566
Haryana,Faridabad,2000,Pre-Monsoon,56.0,18.6685,88.683
Haryana,Faridabad,2000,Post-Monsoon,45.33,13.3788,93.8162
Haryana,Faridabad,2000,Rabi,50.07,9.5685,71.2339
Haryana,Faridabad,2000,Kharif,46.27,21.9283,75.7602
Haryana,Faridabad,2001,Pre-Monsoon,54.49,18.9158,83.3972
Haryana,Faridabad,2001,Post-Monsoon,49.07,20.5306,95.9415
Haryana,Faridabad,2001,Rabi,53.21,22.0139,87.6487
Haryana,Faridabad,2001,Kharif,51.77,28.8689,83.1176
Haryana,Faridabad,2002,Pre-Monsoon,57.63,15.1707,68.509
Haryana,Faridabad,2002,Post-Monsoon,51.27,15.9193,90.4211
Haryana,Faridabad,2002,Rabi,51.74,18.037,68.0393
Haryana,Faridabad,2002,Kharif,52.37,16.0946,86.7473
Haryana,Faridabad,2003,Pre-Monsoon,60.8,14.1624,75.1515
Haryana,Faridabad,2003,Post-Monsoon,55.29,20.7929,69.6775
Haryana,Faridabad,2003,Rabi,56.62,33.8603,95.339
Haryana,Faridabad,2003,Kharif,54.59,10.0413,78.6047
Haryana,Faridabad,2004,Pre-Monsoon,62.18,11.968,91.5226
Haryana,Faridabad,2004,Post-Monsoon,56.71,25.1708,79.2568
Haryana,Faridabad,2004,Rabi,56.83,17.3202,94.6071
Haryana,Faridabad,2004,Kharif,56.86,15.8436,81.6297
Haryana,Faridabad,2005,Pre-Monsoon,64.32,20.0872,71.894
Haryana,Faridabad,2005,Post-Monsoon,56.44,14.5311,82.5175
Haryana,Faridabad,2005,Rabi,61.26,26.3497,70.2109
Haryana,Faridabad,2005,Kharif,58.65,20.411,83.8507
Haryana,Faridabad,2006,Pre-Monsoon,65.86,14.5334,95.8582
Haryana,Faridabad,2006,Post-Monsoon,58.74,13.317,95.5915
Haryana,Faridabad,2006,Rabi,62.26,15.0076,80.6729
Haryana,Faridabad,2006,Kharif,59.68,24.0261,70.1194
Haryana,Faridabad,2007,Pre-Monsoon,67.05,33.9237,83.1223
Haryana,Faridabad,2007,Post-Monsoon,59.86,27.3949,75.1729
Haryana,Faridabad,2007,Rabi,62.12,25.2966,87.3314
Haryana,Faridabad,2007,Kharif,61.33,28.8339,82.468
Haryana,Faridabad,2008,Pre-Monsoon,69.73,13.996,77.3284
Haryana,Faridabad,2008,Post-Monsoon,59.88,30.8971,89.137
Haryana,Faridabad,2008,Rabi,65.56,8.7876,81.9458
Haryana,Faridabad,2008,Kharif,61.48,25.8857,71.4366
Haryana,Faridabad,2009,Pre-Monsoon,68.24,18.0365,79.3813
Haryana,Faridabad,2009,Post-Monsoon,63.96,33.6751,84.7366
Haryana,Faridabad,2009,Rabi,67.81,17.6423,90.8389
Haryana,Faridabad,2009,Kharif,65.2,17.6816,87.0423
Haryana,Faridabad,2010,Pre-Monsoon,70.1,9.0511,69.0445
Haryana,Faridabad,2010,Post-Monsoon,65.43,12.731,93.1363
Haryana,Faridabad,2010,Rabi,67.08,23.6624,82.9843
Haryana,Faridabad,2010,Kharif,69.36,28.487,76.1924
Haryana,Faridabad,2011,Pre-Monsoon,73.75,20.8611,82.4287
Haryana,Faridabad,2011,Post-Monsoon,67.8,13.0257,77.6154
Haryana,Faridabad,2011,Rabi,69.2,31.0858,74.0052
Haryana,Faridabad,2011,Kharif,68.2,19.0541,91.5155
Haryana,Faridabad,2012,Pre-Monsoon,74.56,31.6488,83.6337
Haryana,Faridabad,2012,Post-Monsoon,69.62,15.6268,80.3316
Haryana,Faridabad,2012,Rabi,74.02,9.4751,96.2193
Haryana,Faridabad,2012,Kharif,66.15,14.1054,76.8218
Haryana,Faridabad,2013,Pre-Monsoon,76.66,25.9023,89.515
Haryana,Faridabad,2013,Post-Monsoon,70.41,16.1791,77.4336
Haryana,Faridabad,2013,Rabi,76.49,27.2408,91.6866
Haryana,Faridabad,2013,Kharif,71.1,32.3524,91.3941
Haryana,Faridabad,2014,Pre-Monsoon,78.69,22.7014,88.5703
Haryana,Faridabad,2014,Post-Monsoon,72.93,12.5177,90.6383
Haryana,Faridabad,2014,Rabi,77.44,9.1454,75.6945
Haryana,Faridabad,2014,Kharif,73.74,24.242,76.6002
Haryana,Faridabad,2015,Pre-Monsoon,82.59,33.189,91.9977
Haryana,Faridabad,2015,Post-Monsoon,76.01,20.4663,94.7088
Haryana,Faridabad,2015,Rabi,79.88,26.7541,89.1405
Haryana,Faridabad,2015,Kharif,74.75,29.7909,73.662
Haryana,Faridabad,2016,Pre-Monsoon,84.77,23.176,95.4656
Haryana,Faridabad,2016,Post-Monsoon,77.59,21.399,79.035
Haryana,Faridabad,2016,Rabi,80.87,27.83,79.1463
Haryana,Faridabad,2016,Kharif,76.38,8.6802,92.3309
Haryana,Faridabad,2017,Pre-Monsoon,85.67,34.11,69.4984
Haryana,Faridabad,2017,Post-Monsoon,80.71,31.2913,73.1984
Haryana,Faridabad,2017,Rabi,82.05,29.6001,84.0285
Haryana,Faridabad,2017,Kharif,77.49,31.363,72.5609
Haryana,Faridabad,2018,Pre-Monsoon,85.81,24.8716,84.5806
Haryana,Faridabad,2018,Post-Monsoon,80.94,30.4864,94.2765
Haryana,Faridabad,2018,Rabi,83.89,15.7661,76.8965
Haryana,Faridabad,2018,Kharif,79.83,17.5299,86.0175
Haryana,Faridabad,2019,Pre-Monsoon,87.28,19.6847,87.8779
Haryana,Faridabad,2019,Post-Monsoon,80.94,18.0959,95.389
Haryana,Faridabad,2019,Rabi,85.34,25.3268,87.4729
Haryana,Faridabad,2019,Kharif,80.81,19.295,89.7773
Haryana,Faridabad,2020,Pre-Monsoon,88.39,34.2083,71.2858
Haryana,Faridabad,2020,Post-Monsoon,83.5,18.8972,89.3987
Haryana,Faridabad,2020,Rabi,86.42,17.3562,79.5308
Haryana,Faridabad,2020,Kharif,86.94,15.1355,73.9547
Haryana,Faridabad,2021,Pre-Monsoon,91.99,10.0784,70.1919
Haryana,Faridabad,2021,Post-Monsoon,85.06,10.4858,85.3723
Haryana,Faridabad,2021,Rabi,89.46,24.8385,86.8066
Haryana,Faridabad,2021,Kharif,87.97,24.4702,77.0743
Haryana,Faridabad,2022,Pre-Monsoon,93.66,23.8648,88.333
Haryana,Faridabad,2022,Post-Monsoon,87.4,26.363,79.8364
Haryana,Faridabad,2022,Rabi,91.05,14.8337,81.0574
Haryana,Faridabad,2022,Kharif,87.6,33.8547,79.572
Haryana,Faridabad,2023,Pre-Monsoon,96.42,19.7067,70.6861
Haryana,Faridabad,2023,Post-Monsoon,89.26,19.7186,75.5026
Haryana,Faridabad,2023,Rabi,93.07,19.7289,88.98
Haryana,Faridabad,2023,Kharif,89.81,24.5589,86.493
Haryana,Hisar,2000,Pre-Monsoon,54.6,15.3118,75.1792
Haryana,Hisar,2000,Post-Monsoon,47.74,9.6882,81.3093
Haryana,Hisar,2000,Rabi,53.8,26.1675,70.3533
Haryana,Hisar,2000,Kharif,52.01,33.6902,92.3163
Haryana,Hisar,2001,Pre-Monsoon,58.28,28.0578,89.3996
Haryana,Hisar,2001,Post-Monsoon,49.43,18.02,94.7022
Haryana,Hisar,2001,Rabi,54.63,23.7801,83.6116
Haryana,Hisar,2001,Kharif,50.4,32.1743,87.3274
Haryana,Hisar,2002,Pre-Monsoon,58.47,19.9487,86.8303
Haryana,Hisar,2002,Post-Monsoon,54.95,33.2796,69.8562
Haryana,Hisar,2002,Rabi,55.55,19.9858,68.6355
Haryana,Hisar,2002,Kharif,54.66,16.1282,82.5763
Haryana,Hisar,2003,Pre-Monsoon,60.14,25.6897,75.5469
Haryana,Hisar,2003,Post-Monsoon,53.76,9.9033,73.3838
Haryana,Hisar,2003,Rabi,57.76,25.9339,93.569
Haryana,Hisar,2003,Kharif,56.03,10.9817,76.3864
Haryana,Hisar,2004,Pre-Monsoon,60.95,30.371,90.8895
Haryana,Hisar,2004,Post-Monsoon,53.99,16.3105,94.4999
Haryana,Hisar,2004,Rabi,59.79,17.5695,82.6634
Haryana,Hisar,2004,Kharif,57.47,33.4103,93.4133
Haryana,Hisar,2005,Pre-Monsoon,63.5,26.2774,92.2993
Haryana,Hisar,2005,Post-Monsoon,58.4,19.8587,85.7059
Haryana,Hisar,2005,Rabi,62.68,12.3299,87.5357
Haryana,Hisar,2005,Kharif,59.61,14.1992,71.409
Haryana,Hisar,2006,Pre-Monsoon,64.71,10.256,68.5547
Haryana,Hisar,2006,Post-Monsoon,59.66,12.4752,93.8348
Haryana,Hisar,2006,Rabi,62.51,10.8443,74.4485
Haryana,Hisar,2006,Kharif,58.69,22.0191,85.6248
Haryana,Hisar,2007,Pre-Monsoon,67.53,19.2259,80.4394
Haryana,Hisar,2007,Post-Monsoon,64.18,26.9579,72.9791
Haryana,Hisar,2007,Rabi,65.96,21.503,79.9468
Haryana,Hisar,2007,Kharif,62.87,22.3776,71.3464
Haryana,Hisar,2008,Pre-Monsoon,68.68,18.5802,93.9746
Haryana,Hisar,2008,Post-Monsoon,64.15,13.5165,82.7263
Haryana,Hisar,2008,Rabi,66.73,29.4045,70.0023
Haryana,Hisar,2008,Kharif,64.1,20.8049,84.2597
Haryana,Hisar,2009,Pre-Monsoon,73.47,30.5752,91.8203
Haryana,Hisar,2009,Post-Monsoon,64.9,17.008,90.9552
Haryana,Hisar,2009,Rabi,70.81,20.1849,73.3198
Haryana,Hisar,2009,Kharif,64.77,18.4713,91.3026
Haryana,Hisar,2010,Pre-Monsoon,75.05,34.1378,69.9304
Haryana,Hisar,2010,Post-Monsoon,63.4,25.5046,70.1491
Haryana,Hisar,2010,Rabi,72.57,19.7038,96.9183
Haryana,Hisar,2010,Kharif,67.04,23.0946,77.3137
Haryana,Hisar,2011,Pre-Monsoon,73.79,27.5139,87.0452
Haryana,Hisar,2011,Post-Monsoon,69.55,21.0677,68.1541
Haryana,Hisar,2011,Rabi,70.87,29.7214,90.4115
Haryana,Hisar,2011,Kharif,68.47,28.6959,84.9277
Haryana,Hisar,2012,Pre-Monsoon,77.99,24.7528,89.5253
Haryana,Hisar,2012,Post-Monsoon,69.08,12.5868,73.6543
Haryana,Hisar,2012,Rabi,74.82,32.5222,90.0027
Haryana,Hisar,2012,Kharif,72.07,24.1232,86.9698
Haryana,Hisar,2013,Pre-Monsoon,80.59,15.3155,73.8654
Haryana,Hisar,2013,Post-Monsoon,70.54,13.8026,80.3207
Haryana,Hisar,2013,Rabi,75.0,32.5116,82.7047
Haryana,Hisar,2013,Kharif,71.81,30.1894,87.1258
Haryana,Hisar,2014,Pre-Monsoon,81.23,16.7618,75.8158
Haryana,Hisar,2014,Post-Monsoon,74.8,13.155,88.1446
Haryana,Hisar,2014,Rabi,78.67,15.1451,87.1971
Haryana,Hisar,2014,Kharif,72.92,30.0034,90.5627
Haryana,Hisar,2015,Pre-Monsoon,83.65,8.841,75.5277
Haryana,Hisar,2015,Post-Monsoon,76.3,9.0524,87.3386
Haryana,Hisar,2015,Rabi,77.43,16.7217,94.0397
Haryana,Hisar,2015,Kharif,76.28,32.3259,96.8886
Haryana,Hisar,2016,Pre-Monsoon,85.71,31.1666,96.9312
Haryana,Hisar,2016,Post-Monsoon,78.49,14.5204,69.1702
Haryana,Hisar,2016,Rabi,80.05,8.6055,78.4524
Haryana,Hisar,2016,Kharif,78.21,29.1609,84.4192
Haryana,Hisar,2017,Pre-Monsoon,84.41,28.5822,69.1292
Haryana,Hisar,2017,Post-Monsoon,79.95,23.2117,86.1138
Haryana,Hisar,2017,Rabi,85.01,31.3397,85.0212
Haryana,Hisar,2017,Kharif,80.59,28.4317,80.8265
Haryana,Hisar,2018,Pre-Monsoon,88.73,13.7142,96.8733
Haryana,Hisar,2018,Post-Monsoon,78.02,34.4902,86.8358
Haryana,Hisar,2018,Rabi,86.11,24.0153,69.5471
Haryana,Hisar,2018,Kharif,83.5,20.2786,87.5688
Haryana,Hisar,2019,Pre-Monsoon,92.2,26.8227,86.8105
Haryana,Hisar,2019,Post-Monsoon,81.86,25.1704,85.3798
Haryana,Hisar,2019,Rabi,86.25,12.8426,88.449
Haryana,Hisar,2019,Kharif,86.96,30.6089,72.9221
Haryana,Hisar,2020,Pre-Monsoon,92.4,33.9448,83.5421
Haryana,Hisar,2020,Post-Monsoon,85.47,21.1894,79.6547
Haryana,Hisar,2020,Rabi,89.14,15.4793,94.7179
Haryana,Hisar,2020,Kharif,84.05,23.7462,85.1924
Haryana,Hisar,2021,Pre-Monsoon,93.35,31.7863,93.6045
Haryana,Hisar,2021,Post-Monsoon,84.88,31.3009,93.6967
Haryana,Hisar,2021,Rabi,91.51,13.3096,89.3854
Haryana,Hisar,2021,Kharif,88.92,34.9254,68.8708
Haryana,Hisar,2022,Pre-Monsoon,94.6,34.3343,91.6922
Haryana,Hisar,2022,Post-Monsoon,88.08,31.0188,95.201
Haryana,Hisar,2022,Rabi,92.07,9.9179,74.113
Haryana,Hisar,2022,Kharif,88.25,14.1929,81.6041
Haryana,Hisar,2023,Pre-Monsoon,96.75,34.1296,80.7525
Haryana,Hisar,2023,Post-Monsoon,91.49,16.8089,76.6821
Haryana,Hisar,2023,Rabi,93.2,14.2777,71.7607
Haryana,Hisar,2023,Kharif,90.02,26.1978,69.8144
Haryana,Rohtak,2000,Pre-Monsoon,52.77,23.212,91.3103
Haryana,Rohtak,2000,Post-Monsoon,48.42,11.703,84.8403
Haryana,Rohtak,2000,Rabi,50.9,24.848,75.9356
Haryana,Rohtak,2000,Kharif,49.67,21.1715,70.3859
Haryana,Rohtak,2001,Pre-Monsoon,56.86,27.5752,84.6543
Haryana,Rohtak,2001,Post-Monsoon,52.14,31.2795,77.1024
Haryana,Rohtak,2001,Rabi,55.47,22.5266,92.3631
Haryana,Rohtak,2001,Kharif,49.67,21.2136,89.5076
Haryana,Rohtak,2002,Pre-Monsoon,58.84,16.8623,81.1657
Haryana,Rohtak,2002,Post-Monsoon,53.83,28.5861,71.6541
Haryana,Rohtak,2002,Rabi,56.64,23.6415,82.1991
Haryana,Rohtak,2002,Kharif,51.36,25.4081,74.665
Haryana,Rohtak,2003,Pre-Monsoon,62.34,15.5234,74.3426
Haryana,Rohtak,2003,Post-Monsoon,54.71,15.7141,94.8866
Haryana,Rohtak,2003,Rabi,57.4,34.188,84.5666
Haryana,Rohtak,2003,Kharif,54.52,29.5388,78.6543
Haryana,Rohtak,2004,Pre-Monsoon,63.63,13.9536,74.328
Haryana,Rohtak,2004,Post-Monsoon,54.38,31.5999,75.2404
Haryana,Rohtak,2004,Rabi,60.29,24.9379,89.7577
Haryana,Rohtak,2004,Kharif,57.41,12.1053,81.2914
Haryana,Rohtak,2005,Pre-Monsoon,64.25,13.6036,74.9063
Haryana,Rohtak,2005,Post-Monsoon,57.54,20.5901,90.0567
Haryana,Rohtak,2005,Rabi,62.98,12.1713,82.1307
Haryana,Rohtak,2005,Kharif,61.56,34.9881,90.314
Haryana,Rohtak,2006,Pre-Monsoon,65.55,21.7857,85.8387
Haryana,Rohtak,2006,Post-Monsoon,57.78,32.5864,82.7858
Haryana,Rohtak,2006,Rabi,62.47,8.9426,83.9836
