state,district,year,season,groundwater_level,latitude,longitude,well_id,aquifer_type
Punjab,Jalandhar,2022,Pre-Monsoon,89.64,31.6062,82.914,CGWB-01280,Coastal
Punjab,Jalandhar,2022,Post-Monsoon,86.04,31.7284,82.6063,CGWB-01281,Coastal
Punjab,Jalandhar,2022,Rabi,88.45,31.8853,83.0205,CGWB-01282,Coastal
Punjab,Jalandhar,2022,Kharif,86.34,31.7932,83.016,CGWB-01283,Coastal
Punjab,Jalandhar,2023,Pre-Monsoon,91.37,31.7185,82.8254,CGWB-01284,Coastal
Punjab,Jalandhar,2023,Post-Monsoon,85.78,31.9075,82.5909,CGWB-01285,Coastal
Punjab,Jalandhar,2023,Rabi,89.27,31.6353,82.9663,CGWB-01286,Coastal
Punjab,Jalandhar,2023,Kharif,86.51,31.6258,82.9068,CGWB-01287,Coastal
Punjab,Patiala,2000,Pre-Monsoon,54.7,30.0906,79.9655,CGWB-01288,Hard Rock
Punjab,Patiala,2000,Post-Monsoon,48.99,30.0405,79.8846,CGWB-01289,Hard Rock
Punjab,Patiala,2000,Rabi,52.22,30.164,79.7361,CGWB-01290,Hard Rock
Punjab,Patiala,2000,Kharif,48.77,30.4222,79.701,CGWB-01291,Hard Rock
Punjab,Patiala,2001,Pre-Monsoon,55.94,30.389,80.0848,CGWB-01292,Hard Rock
Punjab,Patiala,2001,Post-Monsoon,53.74,30.4303,79.6516,CGWB-01293,Hard Rock
Punjab,Patiala,2001,Rabi,53.89,30.2886,79.8808,CGWB-01294,Hard Rock
Punjab,Patiala,2001,Kharif,52.23,30.1913,79.9852,CGWB-01295,Hard Rock
Punjab,Patiala,2002,Pre-Monsoon,58.67,30.4038,79.7836,CGWB-01296,Hard Rock
Punjab,Patiala,2002,Post-Monsoon,54.34,30.1386,80.0141,CGWB-01297,Hard Rock
Punjab,Patiala,2002,Rabi,56.97,30.1541,79.8768,CGWB-01298,Hard Rock
Punjab,Patiala,2002,Kharif,54.88,30.2074,79.5776,CGWB-01299,Hard Rock
Punjab,Patiala,2003,Pre-Monsoon,60.25,30.1019,79.8478,CGWB-01300,Hard Rock
Punjab,Patiala,2003,Post-Monsoon,54.59,30.5145,79.962,CGWB-01301,Hard Rock
Punjab,Patiala,2003,Rabi,58.51,30.4061,80.0322,CGWB-01302,Hard Rock
Punjab,Patiala,2003,Kharif,56.64,30.1406,79.8163,CGWB-01303,Hard Rock
Punjab,Patiala,2004,Pre-Monsoon,62.49,30.0991,79.8634,CGWB-01304,Hard Rock
Punjab,Patiala,2004,Post-Monsoon,55.72,30.5401,79.543,CGWB-01305,Hard Rock
Punjab,Patiala,2004,Rabi,58.17,30.5454,80.1053,CGWB-01306,Hard Rock
Punjab,Patiala,2004,Kharif,58.24,30.5573,79.8072,CGWB-01307,Hard Rock
Punjab,Patiala,2005,Pre-Monsoon,63.63,30.1822,80.02,CGWB-01308,Hard Rock
Punjab,Patiala,2005,Post-Monsoon,57.14,30.013,79.8804,CGWB-01309,Hard Rock
Punjab,Patiala,2005,Rabi,60.58,30.037,79.9405,CGWB-01310,Hard Rock
Punjab,Patiala,2005,Kharif,58.23,30.1947,79.9575,CGWB-01311,Hard Rock
Punjab,Patiala,2006,Pre-Monsoon,65.01,30.3145,79.9971,CGWB-01312,Hard Rock
Punjab,Patiala,2006,Post-Monsoon,58.2,30.182,79.8982,CGWB-01313,Hard Rock
Punjab,Patiala,2006,Rabi,63.05,30.1306,79.5373,CGWB-01314,Hard Rock
Punjab,Patiala,2006,Kharif,61.3,30.5128,79.5354,CGWB-01315,Hard Rock
Punjab,Patiala,2007,Pre-Monsoon,66.96,30.5542,80.002,CGWB-01316,Hard Rock
Punjab,Patiala,2007,Post-Monsoon,61.64,30.5895,79.7331,CGWB-01317,Hard Rock
Punjab,Patiala,2007,Rabi,63.74,30.2787,79.8992,CGWB-01318,Hard Rock
Punjab,Patiala,2007,Kharif,63.55,30.515,80.1131,CGWB-01319,Hard Rock
Punjab,Patiala,2008,Pre-Monsoon,67.95,30.2436,79.9652,CGWB-01320,Hard Rock
Punjab,Patiala,2008,Post-Monsoon,63.73,30.134,79.589,CGWB-01321,Hard Rock
Punjab,Patiala,2008,Rabi,64.38,30.1686,79.6628,CGWB-01322,Hard Rock
Punjab,Patiala,2008,Kharif,62.39,30.016,79.5334,CGWB-01323,Hard Rock
Punjab,Patiala,2009,Pre-Monsoon,70.08,30.2214,79.9305,CGWB-01324,Hard Rock
Punjab,Patiala,2009,Post-Monsoon,63.9,30.1217,80.0927,CGWB-01325,Hard Rock
Punjab,Patiala,2009,Rabi,68.8,30.5576,79.8031,CGWB-01326,Hard Rock
Punjab,Patiala,2009,Kharif,64.86,30.3588,79.6229,CGWB-01327,Hard Rock
Punjab,Patiala,2010,Pre-Monsoon,71.95,30.3554,79.8303,CGWB-01328,Hard Rock
Punjab,Patiala,2010,Post-Monsoon,65.84,30.1292,79.6286,CGWB-01329,Hard Rock
Punjab,Patiala,2010,Rabi,68.5,30.4585,79.7328,CGWB-01330,Hard Rock
Punjab,Patiala,2010,Kharif,66.08,30.0255,80.1041,CGWB-01331,Hard Rock
Punjab,Patiala,2011,Pre-Monsoon,75.08,30.4084,79.615,CGWB-01332,Hard Rock
Punjab,Patiala,2011,Post-Monsoon,66.19,30.4803,79.6573,CGWB-01333,Hard Rock
Punjab,Patiala,2011,Rabi,71.12,30.3465,79.8707,CGWB-01334,Hard Rock
Punjab,Patiala,2011,Kharif,66.56,30.0457,80.0492,CGWB-01335,Hard Rock
Punjab,Patiala,2012,Pre-Monsoon,74.27,30.524,80.0961,CGWB-01336,Hard Rock
Punjab,Patiala,2012,Post-Monsoon,68.04,30.5081,80.0084,CGWB-01337,Hard Rock
Punjab,Patiala,2012,Rabi,73.3,30.043,79.7678,CGWB-01338,Hard Rock
Punjab,Patiala,2012,Kharif,72.42,30.2144,79.6785,CGWB-01339,Hard Rock
Punjab,Patiala,2013,Pre-Monsoon,76.6,30.0394,79.6548,CGWB-01340,Hard Rock
Punjab,Patiala,2013,Post-Monsoon,72.29,30.4007,79.5684,CGWB-01341,Hard Rock
Punjab,Patiala,2013,Rabi,74.12,30.2791,79.8781,CGWB-01342,Hard Rock
Punjab,Patiala,2013,Kharif,73.06,30.4856,79.7314,CGWB-01343,Hard Rock
Punjab,Patiala,2014,Pre-Monsoon,79.08,30.151,80.0499,CGWB-01344,Hard Rock
Punjab,Patiala,2014,Post-Monsoon,73.98,30.4692,79.9178,CGWB-01345,Hard Rock
Punjab,Patiala,2014,Rabi,76.75,30.4093,79.9308,CGWB-01346,Hard Rock
Punjab,Patiala,2014,Kharif,73.87,30.3619,79.9743,CGWB-01347,Hard Rock
Punjab,Patiala,2015,Pre-Monsoon,79.69,30.1919,79.9688,CGWB-01348,Hard Rock
Punjab,Patiala,2015,Post-Monsoon,73.57,30.0872,80.0135,CGWB-01349,Hard Rock
Punjab,Patiala,2015,Rabi,77.43,29.9946,79.6949,CGWB-01350,Hard Rock
Punjab,Patiala,2015,Kharif,76.43,30.3609,80.1114,CGWB-01351,Hard Rock
Punjab,Patiala,2016,Pre-Monsoon,79.89,30.3712,79.8467,CGWB-01352,Hard Rock
Punjab,Patiala,2016,Post-Monsoon,75.92,30.4587,79.5869,CGWB-01353,Hard Rock
Punjab,Patiala,2016,Rabi,79.32,30.5686,79.7278,CGWB-01354,Hard Rock
Punjab,Patiala,2016,Kharif,78.42,30.3704,80.0819,CGWB-01355,Hard Rock
Punjab,Patiala,2017,Pre-Monsoon,82.62,30.1714,79.9476,CGWB-01356,Hard Rock
Punjab,Patiala,2017,Post-Monsoon,76.89,30.0312,79.872,CGWB-01357,Hard Rock
Punjab,Patiala,2017,Rabi,82.09,30.0182,80.0456,CGWB-01358,Hard Rock
Punjab,Patiala,2017,Kharif,76.32,30.5749,80.104,CGWB-01359,Hard Rock
Punjab,Patiala,2018,Pre-Monsoon,84.11,30.4457,79.5374,CGWB-01360,Hard Rock
Punjab,Patiala,2018,Post-Monsoon,78.73,30.0041,79.7168,CGWB-01361,Hard Rock
Punjab,Patiala,2018,Rabi,84.16,30.4008,79.7902,CGWB-01362,Hard Rock
Punjab,Patiala,2018,Kharif,79.7,30.155,80.121,CGWB-01363,Hard Rock
Punjab,Patiala,2019,Pre-Monsoon,84.67,30.089,79.9996,CGWB-01364,Hard Rock
Punjab,Patiala,2019,Post-Monsoon,77.27,30.407,79.6551,CGWB-01365,Hard Rock
Punjab,Patiala,2019,Rabi,84.2,30.3835,79.6866,CGWB-01366,Hard Rock
Punjab,Patiala,2019,Kharif,80.73,30.5613,79.6133,CGWB-01367,Hard Rock
Punjab,Patiala,2020,Pre-Monsoon,88.82,30.2426,79.9058,CGWB-01368,Hard Rock
Punjab,Patiala,2020,Post-Monsoon,81.42,30.2293,79.6872,CGWB-01369,Hard Rock
Punjab,Patiala,2020,Rabi,85.49,30.5272,79.6607,CGWB-01370,Hard Rock
Punjab,Patiala,2020,Kharif,83.33,30.1186,79.5414,CGWB-01371,Hard Rock
Punjab,Patiala,2021,Pre-Monsoon,88.17,30.5094,79.8066,CGWB-01372,Hard Rock
Punjab,Patiala,2021,Post-Monsoon,84.9,30.5717,79.634,CGWB-01373,Hard Rock
Punjab,Patiala,2021,Rabi,87.58,30.4533,80.0296,CGWB-01374,Hard Rock
Punjab,Patiala,2021,Kharif,85.22,30.4474,79.8984,CGWB-01375,Hard Rock
Punjab,Patiala,2022,Pre-Monsoon,91.54,30.4687,79.8116,CGWB-01376,Hard Rock
Punjab,Patiala,2022,Post-Monsoon,85.65,30.0612,79.5978,CGWB-01377,Hard Rock
Punjab,Patiala,2022,Rabi,87.99,30.1111,79.8176,CGWB-01378,Hard Rock
Punjab,Patiala,2022,Kharif,88.46,30.0293,79.8719,CGWB-01379,Hard Rock
Punjab,Patiala,2023,Pre-Monsoon,93.94,30.177,79.7958,CGWB-01380,Hard Rock
Punjab,Patiala,2023,Post-Monsoon,85.65,29.9978,79.5662,CGWB-01381,Hard Rock
Punjab,Patiala,2023,Rabi,89.89,30.3508,79.6977,CGWB-01382,Hard Rock
Punjab,Patiala,2023,Kharif,85.02,30.4078,80.0388,CGWB-01383,Hard Rock
Punjab,Bathinda,2000,Pre-Monsoon,57.93,20.7042,71.4275,CGWB-01384,Alluvial
Punjab,Bathinda,2000,Post-Monsoon,50.14,20.8194,71.3457,CGWB-01385,Alluvial
Punjab,Bathinda,2000,Rabi,55.31,21.2227,71.1876,CGWB-01386,Alluvial
Punjab,Bathinda,2000,Kharif,51.8,21.1879,71.3527,CGWB-01387,Alluvial
Punjab,Bathinda,2001,Pre-Monsoon,59.91,21.186,71.1628,CGWB-01388,Alluvial
Punjab,Bathinda,2001,Post-Monsoon,51.48,21.0954,71.709,CGWB-01389,Alluvial
Punjab,Bathinda,2001,Rabi,58.7,21.0609,71.3173,CGWB-01390,Alluvial
Punjab,Bathinda,2001,Kharif,55.81,21.2543,71.7065,CGWB-01391,Alluvial
Punjab,Bathinda,2002,Pre-Monsoon,62.09,21.0605,71.4287,CGWB-01392,Alluvial
Punjab,Bathinda,2002,Post-Monsoon,54.74,21.0897,71.4698,CGWB-01393,Alluvial
Punjab,Bathinda,2002,Rabi,59.69,20.9817,71.1625,CGWB-01394,Alluvial
Punjab,Bathinda,2002,Kharif,56.13,20.7916,71.4012,CGWB-01395,Alluvial
Punjab,Bathinda,2003,Pre-Monsoon,62.77,21.0834,71.4256,CGWB-01396,Alluvial
Punjab,Bathinda,2003,Post-Monsoon,57.37,21.0626,71.3355,CGWB-01397,Alluvial
Punjab,Bathinda,2003,Rabi,61.49,21.2163,71.3982,CGWB-01398,Alluvial
Punjab,Bathinda,2003,Kharif,56.74,20.7194,71.235,CGWB-01399,Alluvial
Punjab,Bathinda,2004,Pre-Monsoon,64.01,20.9891,71.187,CGWB-01400,Alluvial
Punjab,Bathinda,2004,Post-Monsoon,54.51,20.9351,71.2704,CGWB-01401,Alluvial
Punjab,Bathinda,2004,Rabi,59.29,21.1975,71.2426,CGWB-01402,Alluvial
Punjab,Bathinda,2004,Kharif,57.96,21.2696,71.3876,CGWB-01403,Alluvial
Punjab,Bathinda,2005,Pre-Monsoon,65.28,21.1344,71.5987,CGWB-01404,Alluvial
Punjab,Bathinda,2005,Post-Monsoon,59.56,20.9961,71.464,CGWB-01405,Alluvial
Punjab,Bathinda,2005,Rabi,65.43,20.7108,71.3754,CGWB-01406,Alluvial
Punjab,Bathinda,2005,Kharif,60.31,21.0569,71.4967,CGWB-01407,Alluvial
Punjab,Bathinda,2006,Pre-Monsoon,66.95,21.2885,71.3084,CGWB-01408,Alluvial
Punjab,Bathinda,2006,Post-Monsoon,61.09,20.9087,71.3684,CGWB-01409,Alluvial
Punjab,Bathinda,2006,Rabi,65.23,20.8347,71.6036,CGWB-01410,Alluvial
Punjab,Bathinda,2006,Kharif,61.08,20.9364,71.4992,CGWB-01411,Alluvial
Punjab,Bathinda,2007,Pre-Monsoon,65.99,21.0007,71.3859,CGWB-01412,Alluvial
Punjab,Bathinda,2007,Post-Monsoon,62.88,20.7347,71.4003,CGWB-01413,Alluvial
Punjab,Bathinda,2007,Rabi,64.91,21.0489,71.4857,CGWB-01414,Alluvial
Punjab,Bathinda,2007,Kharif,61.63,21.0908,71.1952,CGWB-01415,Alluvial
Punjab,Bathinda,2008,Pre-Monsoon,67.48,20.9326,71.6528,CGWB-01416,Alluvial
Punjab,Bathinda,2008,Post-Monsoon,63.85,20.6986,71.4911,CGWB-01417,Alluvial
Punjab,Bathinda,2008,Rabi,64.62,20.8354,71.2788,CGWB-01418,Alluvial
Punjab,Bathinda,2008,Kharif,65.92,21.2234,71.4033,CGWB-01419,Alluvial
Punjab,Bathinda,2009,Pre-Monsoon,69.77,21.0948,71.2255,CGWB-01420,Alluvial
Punjab,Bathinda,2009,Post-Monsoon,61.64,20.9628,71.4908,CGWB-01421,Alluvial
Punjab,Bathinda,2009,Rabi,66.43,21.0565,71.3521,CGWB-01422,Alluvial
Punjab,Bathinda,2009,Kharif,63.67,21.0133,71.6071,CGWB-01423,Alluvial
Punjab,Bathinda,2010,Pre-Monsoon,71.34,21.2117,71.4729,CGWB-01424,Alluvial
Punjab,Bathinda,2010,Post-Monsoon,67.55,21.0171,71.1586,CGWB-01425,Alluvial
Punjab,Bathinda,2010,Rabi,67.91,20.8012,71.1912,CGWB-01426,Alluvial
Punjab,Bathinda,2010,Kharif,67.65,20.7552,71.4888,CGWB-01427,Alluvial
Punjab,Bathinda,2011,Pre-Monsoon,72.26,20.9811,71.5496,CGWB-01428,Alluvial
Punjab,Bathinda,2011,Post-Monsoon,68.75,20.7036,71.3319,CGWB-01429,Alluvial
Punjab,Bathinda,2011,Rabi,70.89,20.8457,71.4511,CGWB-01430,Alluvial
Punjab,Bathinda,2011,Kharif,68.79,20.8988,71.4574,CGWB-01431,Alluvial
Punjab,Bathinda,2012,Pre-Monsoon,73.85,20.8062,71.5765,CGWB-01432,Alluvial
Punjab,Bathinda,2012,Post-Monsoon,68.84,20.7869,71.2788,CGWB-01433,Alluvial
Punjab,Bathinda,2012,Rabi,72.11,20.8397,71.6366,CGWB-01434,Alluvial
Punjab,Bathinda,2012,Kharif,69.7,21.2119,71.5992,CGWB-01435,Alluvial
Punjab,Bathinda,2013,Pre-Monsoon,76.38,21.2444,71.4984,CGWB-01436,Alluvial
Punjab,Bathinda,2013,Post-Monsoon,69.33,21.2577,71.6341,CGWB-01437,Alluvial
Punjab,Bathinda,2013,Rabi,74.65,20.9023,71.2336,CGWB-01438,Alluvial
Punjab,Bathinda,2013,Kharif,73.32,21.0562,71.3289,CGWB-01439,Alluvial
Punjab,Bathinda,2014,Pre-Monsoon,77.16,20.8664,71.2035,CGWB-01440,Alluvial
Punjab,Bathinda,2014,Post-Monsoon,71.31,21.0835,71.5972,CGWB-01441,Alluvial
Punjab,Bathinda,2014,Rabi,74.93,21.234,71.6648,CGWB-01442,Alluvial
Punjab,Bathinda,2014,Kharif,73.48,20.8835,71.6594,CGWB-01443,Alluvial
Punjab,Bathinda,2015,Pre-Monsoon,77.21,21.0826,71.3351,CGWB-01444,Alluvial
Punjab,Bathinda,2015,Post-Monsoon,71.4,21.0713,71.5039,CGWB-01445,Alluvial
Punjab,Bathinda,2015,Rabi,74.05,21.0223,71.4959,CGWB-01446,Alluvial
Punjab,Bathinda,2015,Kharif,75.26,21.0206,71.4047,CGWB-01447,Alluvial
Punjab,Bathinda,2016,Pre-Monsoon,80.44,20.7942,71.5236,CGWB-01448,Alluvial
Punjab,Bathinda,2016,Post-Monsoon,73.61,21.1488,71.4383,CGWB-01449,Alluvial
Punjab,Bathinda,2016,Rabi,78.64,21.2015,71.6866,CGWB-01450,Alluvial
Punjab,Bathinda,2016,Kharif,75.46,21.1814,71.2034,CGWB-01451,Alluvial
Punjab,Bathinda,2017,Pre-Monsoon,81.92,20.8408,71.4241,CGWB-01452,Alluvial
Punjab,Bathinda,2017,Post-Monsoon,73.89,20.9298,71.4677,CGWB-01453,Alluvial
Punjab,Bathinda,2017,Rabi,80.33,21.0059,71.6315,CGWB-01454,Alluvial
Punjab,Bathinda,2017,Kharif,77.98,20.9517,71.6761,CGWB-01455,Alluvial
Punjab,Bathinda,2018,Pre-Monsoon,81.8,20.8115,71.4256,CGWB-01456,Alluvial
Punjab,Bathinda,2018,Post-Monsoon,78.56,20.8099,71.2378,CGWB-01457,Alluvial
Punjab,Bathinda,2018,Rabi,81.28,21.0952,71.6958,CGWB-01458,Alluvial
Punjab,Bathinda,2018,Kharif,81.04,21.0125,71.4866,CGWB-01459,Alluvial
Punjab,Bathinda,2019,Pre-Monsoon,84.95,20.9331,71.7241,CGWB-01460,Alluvial
Punjab,Bathinda,2019,Post-Monsoon,77.56,21.1871,71.4515,CGWB-01461,Alluvial
Punjab,Bathinda,2019,Rabi,81.49,20.8703,71.6141,CGWB-01462,Alluvial
Punjab,Bathinda,2019,Kharif,80.26,20.8043,71.6887,CGWB-01463,Alluvial
Punjab,Bathinda,2020,Pre-Monsoon,85.07,21.1826,71.3622,CGWB-01464,Alluvial
Punjab,Bathinda,2020,Post-Monsoon,79.38,21.0091,71.2054,CGWB-01465,Alluvial
Punjab,Bathinda,2020,Rabi,86.61,21.1694,71.526,CGWB-01466,Alluvial
Punjab,Bathinda,2020,Kharif,81.55,20.798,71.3545,CGWB-01467,Alluvial
Punjab,Bathinda,2021,Pre-Monsoon,87.68,21.0272,71.2914,CGWB-01468,Alluvial
Punjab,Bathinda,2021,Post-Monsoon,81.29,20.8744,71.5772,CGWB-01469,Alluvial
Punjab,Bathinda,2021,Rabi,85.49,21.1789,71.598,CGWB-01470,Alluvial
Punjab,Bathinda,2021,Kharif,83.54,20.783,71.3924,CGWB-01471,Alluvial
Punjab,Bathinda,2022,Pre-Monsoon,88.35,21.2147,71.4218,CGWB-01472,Alluvial
Punjab,Bathinda,2022,Post-Monsoon,81.68,21.0144,71.2451,CGWB-01473,Alluvial
Punjab,Bathinda,2022,Rabi,85.11,20.8169,71.5208,CGWB-01474,Alluvial
Punjab,Bathinda,2022,Kharif,83.0,20.8473,71.5173,CGWB-01475,Alluvial
Punjab,Bathinda,2023,Pre-Monsoon,91.1,21.0987,71.4037,CGWB-01476,Alluvial
Punjab,Bathinda,2023,Post-Monsoon,81.94,20.9607,71.5728,CGWB-01477,Alluvial
Punjab,Bathinda,2023,Rabi,88.27,20.8955,71.6814,CGWB-01478,Alluvial
Punjab,Bathinda,2023,Kharif,86.75,21.1568,71.297,CGWB-01479,Alluvial
Punjab,Sangrur,2000,Pre-Monsoon,55.96,18.9423,78.5153,CGWB-01480,Hard Rock
Punjab,Sangrur,2000,Post-Monsoon,49.93,19.1111,78.615,CGWB-01481,Hard Rock
Punjab,Sangrur,2000,Rabi,55.4,19.0214,78.7945,CGWB-01482,Hard Rock
Punjab,Sangrur,2000,Kharif,51.79,18.8255,78.6746,CGWB-01483,Hard Rock
Punjab,Sangrur,2001,Pre-Monsoon,59.13,19.0693,78.7539,CGWB-01484,Hard Rock
Punjab,Sangrur,2001,Post-Monsoon,54.14,18.667,78.8121,CGWB-01485,Hard Rock
Punjab,Sangrur,2001,Rabi,54.61,18.9524,78.5328,CGWB-01486,Hard Rock
Punjab,Sangrur,2001,Kharif,54.06,18.9011,78.9285,CGWB-01487,Hard Rock
Punjab,Sangrur,2002,Pre-Monsoon,61.52,19.1082,79.0311,CGWB-01488,Hard Rock
Punjab,Sangrur,2002,Post-Monsoon,51.98,18.7717,78.7144,CGWB-01489,Hard Rock
Punjab,Sangrur,2002,Rabi,57.53,19.1361,78.7873,CGWB-01490,Hard Rock
Punjab,Sangrur,2002,Kharif,55.88,19.005,78.5282,CGWB-01491,Hard Rock
Punjab,Sangrur,2003,Pre-Monsoon,60.94,19.1265,78.944,CGWB-01492,Hard Rock
Punjab,Sangrur,2003,Post-Monsoon,55.51,19.0561,78.4965,CGWB-01493,Hard Rock
Punjab,Sangrur,2003,Rabi,57.79,18.847,78.5274,CGWB-01494,Hard Rock
Punjab,Sangrur,2003,Kharif,55.51,19.1931,78.8071,CGWB-01495,Hard Rock
Punjab,Sangrur,2004,Pre-Monsoon,62.2,18.8992,78.8351,CGWB-01496,Hard Rock
Punjab,Sangrur,2004,Post-Monsoon,54.79,18.9403,79.0264,CGWB-01497,Hard Rock
Punjab,Sangrur,2004,Rabi,61.02,19.1417,78.5999,CGWB-01498,Hard Rock
Punjab,Sangrur,2004,Kharif,58.21,19.1892,78.5446,CGWB-01499,Hard Rock
Punjab,Sangrur,2005,Pre-Monsoon,64.33,19.1577,78.9956,CGWB-01500,Hard Rock
Punjab,Sangrur,2005,Post-Monsoon,59.75,19.1144,78.9488,CGWB-01501,Hard Rock
Punjab,Sangrur,2005,Rabi,61.75,18.8727,78.5789,CGWB-01502,Hard Rock
Punjab,Sangrur,2005,Kharif,59.57,19.0479,78.6824,CGWB-01503,Hard Rock
Punjab,Sangrur,2006,Pre-Monsoon,66.55,19.1244,78.5543,CGWB-01504,Hard Rock
Punjab,Sangrur,2006,Post-Monsoon,60.2,19.1481,79.0284,CGWB-01505,Hard Rock
Punjab,Sangrur,2006,Rabi,66.95,19.0898,78.5797,CGWB-01506,Hard Rock
Punjab,Sangrur,2006,Kharif,61.13,18.9324,78.714,CGWB-01507,Hard Rock
Punjab,Sangrur,2007,Pre-Monsoon,67.68,18.6718,78.4903,CGWB-01508,Hard Rock
Punjab,Sangrur,2007,Post-Monsoon,60.44,18.712,79.0526,CGWB-01509,Hard Rock
Punjab,Sangrur,2007,Rabi,66.24,18.8904,78.6619,CGWB-01510,Hard Rock
Punjab,Sangrur,2007,Kharif,63.2,18.9346,78.7385,CGWB-01511,Hard Rock
Punjab,Sangrur,2008,Pre-Monsoon,70.11,18.7605,78.8465,CGWB-01512,Hard Rock
Punjab,Sangrur,2008,Post-Monsoon,62.32,19.021,78.566,CGWB-01513,Hard Rock
Punjab,Sangrur,2008,Rabi,66.44,19.2278,78.5094,CGWB-01514,Hard Rock
Punjab,Sangrur,2008,Kharif,64.69,19.0479,79.065,CGWB-01515,Hard Rock
Punjab,Sangrur,2009,Pre-Monsoon,70.73,18.7037,78.6567,CGWB-01516,Hard Rock
Punjab,Sangrur,2009,Post-Monsoon,64.41,18.6915,78.8901,CGWB-01517,Hard Rock
Punjab,Sangrur,2009,Rabi,68.93,19.2289,78.9632,CGWB-01518,Hard Rock
Punjab,Sangrur,2009,Kharif,65.53,19.0,78.6585,CGWB-01519,Hard Rock
Punjab,Sangrur,2010,Pre-Monsoon,73.64,18.8865,78.5532,CGWB-01520,Hard Rock
Punjab,Sangrur,2010,Post-Monsoon,69.29,19.1628,78.7446,CGWB-01521,Hard Rock
Punjab,Sangrur,2010,Rabi,69.94,18.8794,78.9713,CGWB-01522,Hard Rock
Punjab,Sangrur,2010,Kharif,66.64,19.0711,78.9364,CGWB-01523,Hard Rock
Punjab,Sangrur,2011,Pre-Monsoon,74.65,18.9197,78.4863,CGWB-01524,Hard Rock
Punjab,Sangrur,2011,Post-Monsoon,67.97,18.7868,78.9309,CGWB-01525,Hard Rock
Punjab,Sangrur,2011,Rabi,72.31,18.76,78.482,CGWB-01526,Hard Rock
Punjab,Sangrur,2011,Kharif,68.34,18.7756,79.0603,CGWB-01527,Hard Rock
Punjab,Sangrur,2012,Pre-Monsoon,75.13,18.9597,78.7474,CGWB-01528,Hard Rock
Punjab,Sangrur,2012,Post-Monsoon,69.78,19.1375,78.5336,CGWB-01529,Hard Rock
Punjab,Sangrur,2012,Rabi,72.39,18.8257,78.9172,CGWB-01530,Hard Rock
Punjab,Sangrur,2012,Kharif,71.27,18.9165,78.7003,CGWB-01531,Hard Rock
Punjab,Sangrur,2013,Pre-Monsoon,76.91,19.1019,79.01,CGWB-01532,Hard Rock
Punjab,Sangrur,2013,Post-Monsoon,68.73,19.2041,78.9469,CGWB-01533,Hard Rock
Punjab,Sangrur,2013,Rabi,76.83,18.8934,78.6276,CGWB-01534,Hard Rock
Punjab,Sangrur,2013,Kharif,71.62,19.1354,78.4978,CGWB-01535,Hard Rock
Punjab,Sangrur,2014,Pre-Monsoon,79.49,19.0132,78.8704,CGWB-01536,Hard Rock
Punjab,Sangrur,2014,Post-Monsoon,74.2,19.168,78.8568,CGWB-01537,Hard Rock
Punjab,Sangrur,2014,Rabi,76.33,18.9419,78.5649,CGWB-01538,Hard Rock
Punjab,Sangrur,2014,Kharif,74.8,19.0733,78.7821,CGWB-01539,Hard Rock
Punjab,Sangrur,2015,Pre-Monsoon,80.96,18.6818,78.9046,CGWB-01540,Hard Rock
Punjab,Sangrur,2015,Post-Monsoon,74.84,18.6741,78.5175,CGWB-01541,Hard Rock
Punjab,Sangrur,2015,Rabi,77.77,18.8088,78.6846,CGWB-01542,Hard Rock
Punjab,Sangrur,2015,Kharif,77.8,19.0957,78.8716,CGWB-01543,Hard Rock
Punjab,Sangrur,2016,Pre-Monsoon,82.33,18.6899,78.871,CGWB-01544,Hard Rock
Punjab,Sangrur,2016,Post-Monsoon,75.85,19.0895,78.6338,CGWB-01545,Hard Rock
Punjab,Sangrur,2016,Rabi,81.1,18.86,78.5982,CGWB-01546,Hard Rock
Punjab,Sangrur,2016,Kharif,79.45,18.7037,78.8438,CGWB-01547,Hard Rock
Punjab,Sangrur,2017,Pre-Monsoon,85.28,18.9491,78.4999,CGWB-01548,Hard Rock
Punjab,Sangrur,2017,Post-Monsoon,79.48,19.212,78.954,CGWB-01549,Hard Rock
Punjab,Sangrur,2017,Rabi,83.76,19.0797,78.9618,CGWB-01550,Hard Rock
Punjab,Sangrur,2017,Kharif,81.67,19.0248,78.5516,CGWB-01551,Hard Rock
Punjab,Sangrur,2018,Pre-Monsoon,86.82,18.7657,78.6981,CGWB-01552,Hard Rock
Punjab,Sangrur,2018,Post-Monsoon,79.4,18.8901,78.7384,CGWB-01553,Hard Rock
Punjab,Sangrur,2018,Rabi,84.35,18.7753,78.5477,CGWB-01554,Hard Rock
Punjab,Sangrur,2018,Kharif,81.33,18.7494,79.0069,CGWB-01555,Hard Rock
Punjab,Sangrur,2019,Pre-Monsoon,86.18,19.1205,78.9916,CGWB-01556,Hard Rock
Punjab,Sangrur,2019,Post-Monsoon,82.39,19.1388,79.0261,CGWB-01557,Hard Rock
Punjab,Sangrur,2019,Rabi,86.3,18.9072,78.98,CGWB-01558,Hard Rock
Punjab,Sangrur,2019,Kharif,81.81,19.068,78.9406,CGWB-01559,Hard Rock
Punjab,Sangrur,2020,Pre-Monsoon,88.18,18.9579,79.0656,CGWB-01560,Hard Rock
Punjab,Sangrur,2020,Post-Monsoon,83.53,19.1933,78.5007,CGWB-01561,Hard Rock
Punjab,Sangrur,2020,Rabi,86.82,19.0665,78.9654,CGWB-01562,Hard Rock
